observation_type,id,num_observed,survey_area,point_x,point_y,kafue_national_park_centroid,kidepo_valley_national_park_centroid,south_luangwa_national_park_centroid,north_luangwa_national_park_centroid,lukusuzi_national_park_centroid,survey_id
Human Presence,1343,1,Luangwa,14.670328,9.768602,,,,,,14
Human Presence,1344,1,Luangwa,14.664232,9.774424,,,,,,14
Human Presence,1345,1,Luangwa,14.662847,9.774574,,,,,,14
Human Presence,1346,1,Luangwa,14.675513,9.786347,,,,,,14
Human Presence,1347,1,Luangwa,14.667723,9.786878,,,,,,14
Human Presence,1348,1,Luangwa,14.664654,9.792549,,,,,,14
Human Presence,1349,1,Luangwa,14.671158,9.79845,,,,,,14
Human Presence,1350,1,Luangwa,14.664141,9.798552,,,,,,14
Human Presence,1351,1,Luangwa,14.662711,9.7986,,,,,,14
Human Presence,1352,1,Luangwa,14.666456,9.804678,,,,,,14
Human Presence,1353,1,Luangwa,14.668415,9.804708,,,,,,14
Human Presence,1354,1,Luangwa,14.669126,9.804706,,,,,,14
Human Presence,1355,1,Luangwa,14.659825,9.810617,,,,,,14
Human Presence,1356,1,Luangwa,14.417055,9.816569,,,,,,14
Human Presence,1357,1,Luangwa,14.422718,9.816537,,,,,,14
Human Presence,1358,1,Luangwa,14.423835,9.816591,,,,,,14
Human Presence,1359,1,Luangwa,14.668239,9.816674,,,,,,14
Human Presence,1360,1,Luangwa,14.669562,9.816684,,,,,,14
Human Presence,1361,1,Luangwa,14.675411,9.819061,,,,,,14
Human Presence,1362,1,Luangwa,14.667852,9.822784,,,,,,14
Human Presence,1363,1,Luangwa,14.43171,9.822722,,,,,,14
Human Presence,1364,1,Luangwa,14.425171,9.828601,,,,,,14
Human Presence,1365,1,Luangwa,14.432158,9.828675,,,,,,14
Human Presence,1366,1,Luangwa,14.433022,9.828694,,,,,,14
Human Presence,1367,1,Luangwa,14.434133,9.828707,,,,,,14
Human Presence,1368,1,Luangwa,14.43473,9.840589,,,,,,14
Human Presence,1369,1,Luangwa,14.440361,9.840661,,,,,,14
Human Presence,1370,1,Luangwa,14.448866,9.840655,,,,,,14
Human Presence,1371,1,Luangwa,14.638607,9.846688,,,,,,14
Human Presence,1372,1,Luangwa,14.627014,9.846704,,,,,,14
Human Presence,1373,1,Luangwa,14.622348,9.846664,,,,,,14
Human Presence,1374,1,Luangwa,14.618419,9.846644,,,,,,14
Human Presence,1375,1,Luangwa,14.432976,9.846672,,,,,,14
Human Presence,1376,1,Luangwa,14.428533,9.846661,,,,,,14
Human Presence,1377,1,Luangwa,14.426722,9.846703,,,,,,14
Human Presence,1378,1,Luangwa,14.423656,9.846703,,,,,,14
Human Presence,1379,1,Luangwa,14.422526,9.846764,,,,,,14
Human Presence,1380,1,Luangwa,14.4205,9.846769,,,,,,14
Human Presence,1381,1,Luangwa,14.419255,9.846677,,,,,,14
Human Presence,1382,1,Luangwa,14.422785,9.852891,,,,,,14
Human Presence,1383,1,Luangwa,14.425233,9.852896,,,,,,14
Human Presence,1384,1,Luangwa,14.42823,9.852771,,,,,,14
Human Presence,1385,1,Luangwa,14.431456,9.852608,,,,,,14
Human Presence,1386,1,Luangwa,14.596923,9.852691,,,,,,14
Human Presence,1387,1,Luangwa,14.600976,9.852553,,,,,,14
Human Presence,1388,1,Luangwa,14.609045,9.85275,,,,,,14
Human Presence,1389,1,Luangwa,14.616234,9.852737,,,,,,14
Human Presence,1390,1,Luangwa,14.624723,9.852678,,,,,,14
Human Presence,1391,1,Luangwa,14.627949,9.852682,,,,,,14
Human Presence,1392,1,Luangwa,14.659835,9.858748,,,,,,14
Human Presence,1393,1,Luangwa,14.657298,9.858779,,,,,,14
Human Presence,1394,1,Luangwa,14.65394,9.858457,,,,,,14
Human Presence,1395,1,Luangwa,14.633514,9.858714,,,,,,14
Human Presence,1396,1,Luangwa,14.632942,9.858708,,,,,,14
Human Presence,1397,1,Luangwa,14.627338,9.858598,,,,,,14
Human Presence,1398,1,Luangwa,14.62473,9.858633,,,,,,14
Human Presence,1399,1,Luangwa,14.619137,9.858743,,,,,,14
Human Presence,1400,1,Luangwa,14.615092,9.858526,,,,,,14
Human Presence,1401,1,Luangwa,14.613892,9.8586,,,,,,14
Human Presence,1402,1,Luangwa,14.607921,9.858621,,,,,,14
Human Presence,1403,1,Luangwa,14.59647,9.858678,,,,,,14
Human Presence,1404,1,Luangwa,14.424451,9.85869,,,,,,14
Human Presence,1405,1,Luangwa,14.422253,9.858758,,,,,,14
Human Presence,1406,1,Luangwa,14.420487,9.858745,,,,,,14
Human Presence,1407,1,Luangwa,14.42284,9.864625,,,,,,14
Human Presence,1408,1,Luangwa,14.598795,9.864678,,,,,,14
Human Presence,1409,1,Luangwa,14.600074,9.864661,,,,,,14
Human Presence,1410,1,Luangwa,14.602155,9.864674,,,,,,14
Human Presence,1411,1,Luangwa,14.603353,9.864639,,,,,,14
Human Presence,1412,1,Luangwa,14.606737,9.864447,,,,,,14
Human Presence,1413,1,Luangwa,14.611391,9.864573,,,,,,14
Human Presence,1414,1,Luangwa,14.620171,9.864725,,,,,,14
Human Presence,1415,1,Luangwa,14.622245,9.864542,,,,,,14
Human Presence,1416,1,Luangwa,14.625113,9.864329,,,,,,14
Human Presence,1417,1,Luangwa,14.631072,9.864687,,,,,,14
Human Presence,1418,1,Luangwa,14.634893,9.864629,,,,,,14
Human Presence,1419,1,Luangwa,14.639271,9.864379,,,,,,14
Human Presence,1420,1,Luangwa,14.643444,9.864768,,,,,,14
Human Presence,1421,1,Luangwa,14.651435,9.864599,,,,,,14
Human Presence,1422,1,Luangwa,14.658234,9.864752,,,,,,14
Human Presence,1423,1,Luangwa,14.661436,9.864519,,,,,,14
Human Presence,1424,1,Luangwa,14.642331,9.870419,,,,,,14
Human Presence,1425,1,Luangwa,14.638768,9.870553,,,,,,14
Human Presence,1426,1,Luangwa,14.636515,9.870613,,,,,,14
Human Presence,1427,1,Luangwa,14.633344,9.870597,,,,,,14
Human Presence,1428,1,Luangwa,14.628302,9.870622,,,,,,14
Human Presence,1429,1,Luangwa,14.619161,9.870632,,,,,,14
Human Presence,1430,1,Luangwa,14.610633,9.870698,,,,,,14
Human Presence,1431,1,Luangwa,14.608982,9.870707,,,,,,14
Human Presence,1432,1,Luangwa,14.598924,9.870525,,,,,,14
Human Presence,1433,1,Luangwa,14.597281,9.870581,,,,,,14
Human Presence,1434,1,Luangwa,14.595309,9.870654,,,,,,14
Human Presence,1435,1,Luangwa,14.429961,9.870822,,,,,,14
Human Presence,1436,1,Luangwa,14.426723,9.87064,,,,,,14
Human Presence,1437,1,Luangwa,14.424002,9.876472,,,,,,14
Human Presence,1438,1,Luangwa,14.425252,9.87659,,,,,,14
Human Presence,1439,1,Luangwa,14.593127,9.876573,,,,,,14
Human Presence,1440,1,Luangwa,14.594757,9.876607,,,,,,14
Human Presence,1441,1,Luangwa,14.604087,9.876944,,,,,,14
Human Presence,1442,1,Luangwa,14.60677,9.876988,,,,,,14
Human Presence,1443,1,Luangwa,14.60881,9.876925,,,,,,14
Human Presence,1444,1,Luangwa,14.615936,9.87642,,,,,,14
Human Presence,1445,1,Luangwa,14.621759,9.876614,,,,,,14
Human Presence,1446,1,Luangwa,14.627884,9.876509,,,,,,14
Human Presence,1447,1,Luangwa,14.63425,9.876652,,,,,,14
Human Presence,1448,1,Luangwa,14.63916,9.876695,,,,,,14
Human Presence,1449,1,Luangwa,14.643521,9.876836,,,,,,14
Human Presence,1450,1,Luangwa,14.651938,9.876509,,,,,,14
Human Presence,1451,1,Luangwa,14.657105,9.876678,,,,,,14
Human Presence,1452,1,Luangwa,14.652223,9.88379,,,,,,14
Human Presence,1453,1,Luangwa,14.649269,9.883305,,,,,,14
Human Presence,1454,1,Luangwa,14.645658,9.883017,,,,,,14
Human Presence,1455,1,Luangwa,14.634287,9.882767,,,,,,14
Human Presence,1456,1,Luangwa,14.63051,9.882847,,,,,,14
Human Presence,1457,1,Luangwa,14.627855,9.882893,,,,,,14
Human Presence,1458,1,Luangwa,14.623909,9.8828,,,,,,14
Human Presence,1459,1,Luangwa,14.622665,9.882762,,,,,,14
Human Presence,1460,1,Luangwa,14.621264,9.882737,,,,,,14
Human Presence,1461,1,Luangwa,14.61731,9.882727,,,,,,14
Human Presence,1462,1,Luangwa,14.607919,9.882783,,,,,,14
Human Presence,1463,1,Luangwa,14.423399,9.882731,,,,,,14
Human Presence,1464,1,Luangwa,14.422224,9.882791,,,,,,14
Human Presence,1465,1,Luangwa,14.427732,9.88853,,,,,,14
Human Presence,1466,1,Luangwa,14.61027,9.888614,,,,,,14
Human Presence,1467,1,Luangwa,14.622476,9.88842,,,,,,14
Human Presence,1468,1,Luangwa,14.625555,9.888657,,,,,,14
Human Presence,1469,1,Luangwa,14.627908,9.888661,,,,,,14
Human Presence,1470,1,Luangwa,14.636919,9.888612,,,,,,14
Human Presence,1471,1,Luangwa,14.63802,9.888551,,,,,,14
Human Presence,1472,1,Luangwa,14.640581,9.888428,,,,,,14
Human Presence,1473,1,Luangwa,14.651134,9.894298,,,,,,14
Human Presence,1474,1,Luangwa,14.648064,9.89464,,,,,,14
Human Presence,1475,1,Luangwa,14.646036,9.894718,,,,,,14
Human Presence,1476,1,Luangwa,14.643164,9.894279,,,,,,14
Human Presence,1477,1,Luangwa,14.626317,9.894786,,,,,,14
Human Presence,1478,1,Luangwa,14.616096,9.894778,,,,,,14
Human Presence,1479,1,Luangwa,14.433048,9.894705,,,,,,14
Human Presence,1480,1,Luangwa,14.428771,9.894709,,,,,,14
Human Presence,1481,1,Luangwa,14.619514,9.900624,,,,,,14
Human Presence,1482,1,Luangwa,14.621276,9.900612,,,,,,14
Human Presence,1483,1,Luangwa,14.62468,9.900661,,,,,,14
Human Presence,1484,1,Luangwa,14.625125,9.900659,,,,,,14
Human Presence,1485,1,Luangwa,14.63157,9.900593,,,,,,14
Human Presence,1486,1,Luangwa,14.634512,9.9006,,,,,,14
Human Presence,1487,1,Luangwa,14.638627,9.900636,,,,,,14
Human Presence,1488,1,Luangwa,14.647106,9.906661,,,,,,14
Human Presence,1489,1,Luangwa,14.63892,9.906655,,,,,,14
Human Presence,1490,1,Luangwa,14.636955,9.906651,,,,,,14
Human Presence,1491,1,Luangwa,14.635332,9.90664,,,,,,14
Human Presence,1492,1,Luangwa,14.633175,9.906654,,,,,,14
Human Presence,1493,1,Luangwa,14.622353,9.906431,,,,,,14
Human Presence,1494,1,Luangwa,14.624348,9.912575,,,,,,14
Human Presence,1495,1,Luangwa,14.62742,9.912565,,,,,,14
Human Presence,1496,1,Luangwa,14.629528,9.912589,,,,,,14
Human Presence,1497,1,Luangwa,14.632138,9.912597,,,,,,14
Human Presence,1498,1,Luangwa,14.635057,9.912602,,,,,,14
Human Presence,1499,1,Luangwa,14.639237,9.912717,,,,,,14
Human Presence,1500,1,Luangwa,14.641405,9.912635,,,,,,14
Human Presence,1501,1,Luangwa,14.626994,9.918553,,,,,,14
Human Presence,1502,1,Luangwa,14.614927,9.918578,,,,,,14
Human Presence,1503,1,Luangwa,14.572876,9.92462,,,,,,14
Human Presence,1504,1,Luangwa,14.607062,9.924598,,,,,,14
Human Presence,1505,1,Luangwa,14.608411,9.924618,,,,,,14
Human Presence,1506,1,Luangwa,14.611932,9.924618,,,,,,14
Human Presence,1507,1,Luangwa,14.614417,9.924597,,,,,,14
Human Presence,1508,1,Luangwa,14.616766,9.924632,,,,,,14
Human Presence,1509,1,Luangwa,14.61923,9.924591,,,,,,14
Human Presence,1510,1,Luangwa,14.621764,9.924567,,,,,,14
Human Presence,1511,1,Luangwa,14.623277,9.924557,,,,,,14
Human Presence,1512,1,Luangwa,14.625764,9.924594,,,,,,14
Human Presence,1513,1,Luangwa,14.628977,9.92463,,,,,,14
Human Presence,1514,1,Luangwa,14.630389,9.924615,,,,,,14
Human Presence,1515,1,Luangwa,14.636931,9.930717,,,,,,14
Human Presence,1516,1,Luangwa,14.632057,9.930823,,,,,,14
Human Presence,1517,1,Luangwa,14.63063,9.930784,,,,,,14
Human Presence,1518,1,Luangwa,14.629521,9.930761,,,,,,14
Human Presence,1519,1,Luangwa,14.62711,9.930739,,,,,,14
Human Presence,1520,1,Luangwa,14.62568,9.930713,,,,,,14
Human Presence,1521,1,Luangwa,14.570473,9.930637,,,,,,14
Human Presence,1522,1,Luangwa,14.567899,9.930602,,,,,,14
Human Presence,1523,1,Luangwa,14.56693,9.93062,,,,,,14
Human Presence,1524,1,Luangwa,14.564603,9.93065,,,,,,14
Human Presence,1525,1,Luangwa,14.499165,9.936645,,,,,,14
Human Presence,1526,1,Luangwa,14.546485,9.936669,,,,,,14
Human Presence,1527,1,Luangwa,14.55034,9.936654,,,,,,14
Human Presence,1528,1,Luangwa,14.555299,9.936604,,,,,,14
Human Presence,1529,1,Luangwa,14.609732,9.936629,,,,,,14
Human Presence,1530,1,Luangwa,14.611485,9.936651,,,,,,14
Human Presence,1531,1,Luangwa,14.61867,9.9367,,,,,,14
Human Presence,1532,1,Luangwa,14.622093,9.936779,,,,,,14
Human Presence,1533,1,Luangwa,14.627995,9.936691,,,,,,14
Human Presence,1534,1,Luangwa,14.631365,9.93665,,,,,,14
Human Presence,1535,1,Luangwa,14.626976,9.943002,,,,,,14
Human Presence,1536,1,Luangwa,14.618044,9.942828,,,,,,14
Human Presence,1537,1,Luangwa,14.616208,9.942792,,,,,,14
Human Presence,1538,1,Luangwa,14.614458,9.942731,,,,,,14
Human Presence,1539,1,Luangwa,14.60243,9.942778,,,,,,14
Human Presence,1540,1,Luangwa,14.601273,9.942754,,,,,,14
Human Presence,1541,1,Luangwa,14.55259,9.942647,,,,,,14
Human Presence,1542,1,Luangwa,14.55003,9.942619,,,,,,14
Human Presence,1543,1,Luangwa,14.540893,9.942645,,,,,,14
Human Presence,1544,1,Luangwa,14.53513,9.942416,,,,,,14
Human Presence,1545,1,Luangwa,14.523624,9.942636,,,,,,14
Human Presence,1546,1,Luangwa,14.518874,9.948592,,,,,,14
Human Presence,1547,1,Luangwa,14.522845,9.948568,,,,,,14
Human Presence,1548,1,Luangwa,14.533098,9.948572,,,,,,14
Human Presence,1549,1,Luangwa,14.536114,9.948597,,,,,,14
Human Presence,1550,1,Luangwa,14.605512,9.948638,,,,,,14
Human Presence,1551,1,Luangwa,14.609343,9.94858,,,,,,14
Human Presence,1552,1,Luangwa,14.610725,9.948606,,,,,,14
Human Presence,1553,1,Luangwa,14.612424,9.948629,,,,,,14
Human Presence,1554,1,Luangwa,14.616141,9.948682,,,,,,14
Human Presence,1555,1,Luangwa,14.618705,9.948668,,,,,,14
Human Presence,1556,1,Luangwa,14.621326,9.948631,,,,,,14
Human Presence,1557,1,Luangwa,14.622175,9.94862,,,,,,14
Human Presence,1558,1,Luangwa,14.62356,9.948626,,,,,,14
Human Presence,1559,1,Luangwa,14.626853,9.948705,,,,,,14
Human Presence,1560,1,Luangwa,14.623457,9.954527,,,,,,14
Human Presence,1561,1,Luangwa,14.618114,9.954519,,,,,,14
Human Presence,1562,1,Luangwa,14.61333,9.954577,,,,,,14
Human Presence,1563,1,Luangwa,14.60407,9.954561,,,,,,14
Human Presence,1564,1,Luangwa,14.524869,9.95468,,,,,,14
Human Presence,1565,1,Luangwa,14.520681,9.954662,,,,,,14
Human Presence,1566,1,Luangwa,14.518509,9.954665,,,,,,14
Human Presence,1567,1,Luangwa,14.517242,9.954675,,,,,,14
Human Presence,1568,1,Luangwa,14.519609,9.960443,,,,,,14
Human Presence,1569,1,Luangwa,14.52107,9.960662,,,,,,14
Human Presence,1570,1,Luangwa,14.603332,9.96062,,,,,,14
Human Presence,1571,1,Luangwa,14.60694,9.9607,,,,,,14
Human Presence,1572,1,Luangwa,14.609042,9.960673,,,,,,14
Human Presence,1573,1,Luangwa,14.610918,9.960664,,,,,,14
Human Presence,1574,1,Luangwa,14.613178,9.960641,,,,,,14
Human Presence,1575,1,Luangwa,14.615708,9.960603,,,,,,14
Human Presence,1576,1,Luangwa,14.617217,9.960607,,,,,,14
Human Presence,1577,1,Luangwa,14.618256,9.960637,,,,,,14
Human Presence,1578,1,Luangwa,14.617024,9.966911,,,,,,14
Human Presence,1579,1,Luangwa,14.616041,9.966852,,,,,,14
Human Presence,1580,1,Luangwa,14.613377,9.966725,,,,,,14
Human Presence,1581,1,Luangwa,14.602896,9.966517,,,,,,14
Human Presence,1582,1,Luangwa,14.601654,9.96651,,,,,,14
Human Presence,1583,1,Luangwa,14.605033,9.972643,,,,,,14
Human Presence,1584,1,Luangwa,14.611945,9.972617,,,,,,14
Human Presence,1585,1,Luangwa,14.615216,9.972586,,,,,,14
Human Presence,1586,1,Luangwa,14.615949,9.972578,,,,,,14
Human Presence,1587,1,Luangwa,14.614655,9.978618,,,,,,14
Human Presence,1588,1,Luangwa,14.611525,9.978486,,,,,,14
Human Presence,1589,1,Luangwa,14.609968,9.978581,,,,,,14
Human Presence,1590,1,Luangwa,14.605542,9.978561,,,,,,14
Human Presence,1591,1,Luangwa,14.604565,9.978536,,,,,,14
Human Presence,1592,1,Luangwa,14.604578,9.984631,,,,,,14
Human Presence,1593,1,Luangwa,14.60775,9.984601,,,,,,14
Human Presence,1594,1,Luangwa,14.609679,9.984631,,,,,,14
Human Presence,1595,1,Luangwa,14.612654,9.984588,,,,,,14
Human Presence,1596,1,Luangwa,14.615601,9.991661,,,,,,14
Human Presence,1597,1,Luangwa,14.613592,9.991995,,,,,,14
Human Presence,1598,1,Luangwa,14.610182,9.991689,,,,,,14
Human Presence,1599,1,Luangwa,14.604733,9.990985,,,,,,14
Human Presence,1600,1,Luangwa,14.603917,10.003446,,,,,,14
Human Presence,1601,1,Luangwa,14.600164,10.004947,,,,,,14
Human Presence,1602,1,Luangwa,14.569307,10.002898,,,,,,14
Human Presence,1603,1,Luangwa,14.568721,10.002875,,,,,,14
Human Presence,1604,1,Luangwa,14.557963,10.001958,,,,,,14
Human Presence,1605,1,Luangwa,14.411477,9.8888,,,,,,14
Human Presence,1606,1,Luangwa,14.409002,9.888807,,,,,,14
Human Presence,1607,1,Luangwa,14.403828,9.888695,,,,,,14
Human Presence,1608,1,Luangwa,14.402263,9.888695,,,,,,14
Human Presence,1609,1,Luangwa,14.397734,9.888612,,,,,,14
Human Presence,1610,1,Luangwa,14.395968,9.888635,,,,,,14
Human Presence,1611,1,Luangwa,14.393296,9.888652,,,,,,14
Human Presence,1612,1,Luangwa,14.391662,9.888636,,,,,,14
Human Presence,1613,1,Luangwa,14.390908,9.888629,,,,,,14
Human Presence,1614,1,Luangwa,14.383749,9.883273,,,,,,14
Human Presence,1615,1,Luangwa,14.386186,9.882701,,,,,,14
Human Presence,1616,1,Luangwa,14.388676,9.88253,,,,,,14
Human Presence,1617,1,Luangwa,14.390528,9.882422,,,,,,14
Human Presence,1618,1,Luangwa,14.402495,9.882603,,,,,,14
Human Presence,1619,1,Luangwa,14.406602,9.882739,,,,,,14
Human Presence,1620,1,Luangwa,14.408126,9.882676,,,,,,14
Human Presence,1621,1,Luangwa,14.409325,9.88263,,,,,,14
Human Presence,1622,1,Luangwa,14.413637,9.88267,,,,,,14
Human Presence,1623,1,Luangwa,14.414491,9.88267,,,,,,14
Human Presence,1624,1,Luangwa,14.417706,9.882613,,,,,,14
Human Presence,1625,1,Luangwa,14.418548,9.88258,,,,,,14
Human Presence,1626,1,Luangwa,14.421335,9.88261,,,,,,14
Human Presence,1627,1,Luangwa,14.420777,9.876917,,,,,,14
Human Presence,1628,1,Luangwa,14.419257,9.876781,,,,,,14
Human Presence,1629,1,Luangwa,14.417014,9.876608,,,,,,14
Human Presence,1630,1,Luangwa,14.416123,9.876535,,,,,,14
Human Presence,1631,1,Luangwa,14.414169,9.876422,,,,,,14
Human Presence,1632,1,Luangwa,14.413264,9.876397,,,,,,14
Human Presence,1633,1,Luangwa,14.410502,9.876428,,,,,,14
Human Presence,1634,1,Luangwa,14.408016,9.876641,,,,,,14
Human Presence,1635,1,Luangwa,14.406568,9.876709,,,,,,14
Human Presence,1636,1,Luangwa,14.404427,9.876735,,,,,,14
Human Presence,1637,1,Luangwa,14.402741,9.876765,,,,,,14
Human Presence,1638,1,Luangwa,14.399887,9.876652,,,,,,14
Human Presence,1639,1,Luangwa,14.390284,9.87671,,,,,,14
Human Presence,1640,1,Luangwa,14.387029,9.876552,,,,,,14
Human Presence,1641,1,Luangwa,14.385893,9.876563,,,,,,14
Human Presence,1642,1,Luangwa,14.383876,9.876529,,,,,,14
Human Presence,1643,1,Luangwa,14.382379,9.876488,,,,,,14
Human Presence,1644,1,Luangwa,14.378385,9.869727,,,,,,14
Human Presence,1645,1,Luangwa,14.378756,9.869779,,,,,,14
Human Presence,1646,1,Luangwa,14.380776,9.869857,,,,,,14
Human Presence,1647,1,Luangwa,14.382689,9.870313,,,,,,14
Human Presence,1648,1,Luangwa,14.385965,9.870492,,,,,,14
Human Presence,1649,1,Luangwa,14.387318,9.870408,,,,,,14
Human Presence,1650,1,Luangwa,14.39059,9.870423,,,,,,14
Human Presence,1651,1,Luangwa,14.392933,9.870518,,,,,,14
Human Presence,1652,1,Luangwa,14.394498,9.8706,,,,,,14
Human Presence,1653,1,Luangwa,14.395512,9.870669,,,,,,14
Human Presence,1654,1,Luangwa,14.398173,9.870649,,,,,,14
Human Presence,1655,1,Luangwa,14.40157,9.870578,,,,,,14
Human Presence,1656,1,Luangwa,14.40201,9.870584,,,,,,14
Human Presence,1657,1,Luangwa,14.403231,9.870605,,,,,,14
Human Presence,1658,1,Luangwa,14.40753,9.870656,,,,,,14
Human Presence,1659,1,Luangwa,14.412032,9.870665,,,,,,14
Human Presence,1660,1,Luangwa,14.414352,9.870512,,,,,,14
Human Presence,1661,1,Luangwa,14.41636,9.870542,,,,,,14
Human Presence,1662,1,Luangwa,14.415831,9.864567,,,,,,14
Human Presence,1663,1,Luangwa,14.412005,9.864621,,,,,,14
Human Presence,1664,1,Luangwa,14.411529,9.864627,,,,,,14
Human Presence,1665,1,Luangwa,14.40952,9.864608,,,,,,14
Human Presence,1666,1,Luangwa,14.405872,9.864697,,,,,,14
Human Presence,1667,1,Luangwa,14.403635,9.864816,,,,,,14
Human Presence,1668,1,Luangwa,14.401599,9.864774,,,,,,14
Human Presence,1669,1,Luangwa,14.400516,9.864715,,,,,,14
Human Presence,1670,1,Luangwa,14.397525,9.864586,,,,,,14
Human Presence,1671,1,Luangwa,14.393994,9.864646,,,,,,14
Human Presence,1672,1,Luangwa,14.391296,9.864647,,,,,,14
Human Presence,1673,1,Luangwa,14.387037,9.864757,,,,,,14
Human Presence,1674,1,Luangwa,14.384996,9.864857,,,,,,14
Human Presence,1675,1,Luangwa,14.383842,9.864836,,,,,,14
Human Presence,1676,1,Luangwa,14.382566,9.864745,,,,,,14
Human Presence,1677,1,Luangwa,14.380454,9.864676,,,,,,14
Human Presence,1678,1,Luangwa,14.375368,9.864771,,,,,,14
Human Presence,1679,1,Luangwa,14.374447,9.864771,,,,,,14
Human Presence,1680,1,Luangwa,14.373485,9.864782,,,,,,14
Human Presence,1681,1,Luangwa,14.380853,9.858777,,,,,,14
Human Presence,1682,1,Luangwa,14.381582,9.85875,,,,,,14
Human Presence,1683,1,Luangwa,14.382312,9.858727,,,,,,14
Human Presence,1684,1,Luangwa,14.38512,9.858722,,,,,,14
Human Presence,1685,1,Luangwa,14.38711,9.858623,,,,,,14
Human Presence,1686,1,Luangwa,14.387962,9.858593,,,,,,14
Human Presence,1687,1,Luangwa,14.390115,9.85853,,,,,,14
Human Presence,1688,1,Luangwa,14.391117,9.858525,,,,,,14
Human Presence,1689,1,Luangwa,14.394244,9.858683,,,,,,14
Human Presence,1690,1,Luangwa,14.39709,9.858623,,,,,,14
Human Presence,1691,1,Luangwa,14.398062,9.858604,,,,,,14
Human Presence,1692,1,Luangwa,14.400673,9.85859,,,,,,14
Human Presence,1693,1,Luangwa,14.404068,9.85868,,,,,,14
Human Presence,1694,1,Luangwa,14.406838,9.858724,,,,,,14
Human Presence,1695,1,Luangwa,14.409811,9.858649,,,,,,14
Human Presence,1696,1,Luangwa,14.411555,9.858608,,,,,,14
Human Presence,1697,1,Luangwa,14.416012,9.858519,,,,,,14
Human Presence,1698,1,Luangwa,14.418176,9.85837,,,,,,14
Human Presence,1699,1,Luangwa,14.419072,9.858362,,,,,,14
Human Presence,1700,1,Luangwa,14.418621,9.852006,,,,,,14
Human Presence,1701,1,Luangwa,14.415349,9.852019,,,,,,14
Human Presence,1702,1,Luangwa,14.413215,9.85232,,,,,,14
Human Presence,1703,1,Luangwa,14.411956,9.852296,,,,,,14
Human Presence,1704,1,Luangwa,14.409311,9.852072,,,,,,14
Human Presence,1705,1,Luangwa,14.407549,9.852215,,,,,,14
Human Presence,1706,1,Luangwa,14.403273,9.852581,,,,,,14
Human Presence,1707,1,Luangwa,14.402073,9.852597,,,,,,14
Human Presence,1708,1,Luangwa,14.399995,9.852599,,,,,,14
Human Presence,1709,1,Luangwa,14.395615,9.852498,,,,,,14
Human Presence,1710,1,Luangwa,14.393215,9.852463,,,,,,14
Human Presence,1711,1,Luangwa,14.391054,9.852471,,,,,,14
Human Presence,1712,1,Luangwa,14.38874,9.852525,,,,,,14
Human Presence,1713,1,Luangwa,14.384772,9.852626,,,,,,14
Human Presence,1714,1,Luangwa,14.383625,9.852694,,,,,,14
Human Presence,1715,1,Luangwa,14.381715,9.85271,,,,,,14
Human Presence,1716,1,Luangwa,14.379799,9.852674,,,,,,14
Human Presence,1717,1,Luangwa,14.377847,9.852683,,,,,,14
Human Presence,1718,1,Luangwa,14.376921,9.852685,,,,,,14
Human Presence,1719,1,Luangwa,14.376092,9.852672,,,,,,14
Human Presence,1720,1,Luangwa,14.374682,9.852646,,,,,,14
Human Presence,1721,1,Luangwa,14.373306,9.852624,,,,,,14
Human Presence,1722,1,Luangwa,14.368555,9.846657,,,,,,14
Human Presence,1723,1,Luangwa,14.371135,9.846697,,,,,,14
Human Presence,1724,1,Luangwa,14.373773,9.846654,,,,,,14
Human Presence,1725,1,Luangwa,14.377191,9.846496,,,,,,14
Human Presence,1726,1,Luangwa,14.378773,9.846476,,,,,,14
Human Presence,1727,1,Luangwa,14.38011,9.846501,,,,,,14
